time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.274941860389,0.0016496300921,11.7463481668,0.0301685816661,6.16625442186,0.0,0.75922353901,0.102174949202,2.81419031136,0.0115183875053,-0.102981200241,0.0,427.13532777295273,425.12622353639836,427.1427655207247,425.89054496424967
1.3800000000000008,0.322616807036,0.00832528200975,11.9154849563,0.0319060671559,6.16037510613,0.0,0.830458990885,0.120462163846,2.82358383005,0.0509059152313,-0.0895204137764,0.0,416.18415518771707,417.35163325010836,415.49318642018784,418.93241947123636
1.4400000000000008,0.374675754426,0.0161393301402,12.0852475517,0.0360632182271,6.15558460087,0.0,0.905267892223,0.140335241563,2.83504342419,0.0919760662545,-0.0653593479848,0.0,417.5616470454582,419.6582670991378,415.50697469143984,419.0956043666897
1.5000000000000009,0.431247977276,0.0252116346328,12.2552613502,0.0410374653411,6.15186272926,0.0,0.980786670803,0.1625399855,2.83199954864,0.0503098021768,-0.0560932711861,0.0,413.37137872486,414.1840130047883,414.71393844739725,411.04332612087126
1.560000000000001,0.493079751216,0.0359039835885,12.4301121626,0.043792710282,6.14891043475,0.0,1.08054319485,0.194173811326,2.99583760927,0.0352576777996,-0.0381233629687,0.0,466.579485403054,467.97885859977674,467.07902003305713,465.9047521826918
1.620000000000001,0.561208987905,0.0486364905393,12.6166471903,0.0468215022704,6.14662511436,0.0,1.1905967787,0.230533815339,3.22127769716,0.0705419042202,-0.0380194006088,0.0,486.8973888735326,486.90460570985414,484.0757932771982,486.7249139322469
1.680000000000001,0.635401473812,0.0634285254744,12.8124186649,0.0505746770167,6.14519433129,0.0,1.28259973348,0.262924895299,3.30411012147,0.0374699894745,-0.00473545314814,0.0,444.34019171306886,447.0603053748093,444.51876043191703,441.8028225172857
1.740000000000001,0.715372927855,0.0803204869039,13.0148867023,0.0523270278659,6.14454631409,0.0,1.38306951711,0.300342206808,3.4443387371,0.00247568013372,-0.0270966030201,0.0,463.47543948710086,461.7146553734506,464.6606232988594,461.9092224986296
1.8000000000000012,0.801116162722,0.0993853645937,13.2238314241,0.0521355662873,6.1426975965,0.0,1.47514102588,0.335137351677,3.52017790696,-0.0180287074033,-0.0395292185015,0.0,444.46702381562125,443.4465193794473,444.7542727152864,443.07168151644913
1.8600000000000012,0.891992275282,0.120373371979,13.4343294024,0.0508714418602,6.14064612833,0.0,1.55422194754,0.364363528978,3.49643333348,-0.0279720477921,-0.0252227176407,0.0,411.0212420105713,412.28666656447,412.2846358626935,411.405056069271
1.9200000000000013,0.987914252394,0.143187703499,13.6453082966,0.0493137622755,6.1391647035,0.0,1.64325910735,0.395951452932,3.53601335459,-0.0222164790612,-0.0236466418306,0.0,432.9525571949677,433.0850407283922,432.5198437967668,433.0041786075719
1.9800000000000013,1.08895181699,0.167785144976,13.8569638043,0.0481643734784,6.13839457365,0.0,1.72471306809,0.423855630788,3.51917687709,-0.0136486873042,0.00290924109056,0.0,414.4467989956165,416.7745288857467,412.97285660814754,413.72796128385534
2.0400000000000014,1.19537082413,0.194201022589,14.0709871059,0.0479516052529,6.13822802571,0.0,1.82249043932,0.456606539131,3.61458237121,0.0114218830117,-0.0176788667909,0.0,452.7567081500988,451.09719507497846,449.2455468290648,451.2739635142914
2.1000000000000014,1.30712719466,0.222408382823,14.2871203946,0.0490403596349,6.13742803031,0.0,1.90276270471,0.483713543851,3.5898855901,0.0290141268965,-0.00581519354694,0.0,411.58448474883585,412.6333031288702,412.3005221830165,413.85198416106823
2.1600000000000015,1.42438000985,0.252490305976,14.50637514,0.0504847606247,6.13699054829,0.0,2.00558984745,0.519161987341,3.71811115243,0.01169286302,-0.0104205511185,0.0,461.89880742476663,461.53556404544986,462.9101881423769,461.5451217481446
2.2200000000000015,1.54884759683,0.28508383107,14.740396401,0.0508333532848,6.13636784093,0.0,2.14316984423,0.567295113107,4.08122388829,-0.00981014162226,-0.0102943977865,0.0,528.5907288076218,528.5995661620184,531.9911143019335,530.5165901509173
2.2800000000000016,1.68008871707,0.32005750533,14.9861515491,0.0504248401461,6.13557827549,0.0,2.2315241622,0.598435629756,4.11044691931,-0.00139528916765,-0.019612932706,0.0,435.6335164361565,434.8536446092922,433.8483577230243,434.5544892895333
2.3400000000000016,1.8175832708,0.357212523352,15.2400011771,0.0499896459266,6.13418664898,0.0,2.35158370981,0.639981365538,4.35018555921,-0.0227805934871,-0.0315400684677,0.0,499.4494754357118,498.5787576090185,499.6258002008208,498.06417560159736
2.4000000000000017,1.96173296596,0.39665214613,15.5044107591,0.0482109340568,6.13269999136,0.0,2.45344778874,0.674481909458,4.46292531202,-0.0491780198342,-0.0138593638551,0.0,462.43026550105515,463.82096287485854,465.1102803858146,463.03766812361965
